Rosenbrock_x_01,Rosenbrock_y_01,Rosenbrock_r_01,status,iter
-0.0672738907042528,0.4534514890396084,3.154416512733772,,1
-0.0672737990207773,0.4534510499462385,3.154412485383917,,1
-0.0672736735514813,0.4534516604669142,3.154417850702396,,1
-0.067274403371393,0.4534520469118298,3.154421996588276,,1
0.4611049739578263,1.9534466154875387,30.59525760155911,,2
0.461104823923763,1.953447572546137,30.595295902102027,,2
0.461106923704968,1.9534434654511403,30.595083223916813,,2
0.4611031961726264,1.953446293676207,30.595305394650445,,2
0.607168508299729,0.9244684214244508,3.243617766136425,,3
0.6071666690566163,0.9244655271973998,3.2436118658604114,,3
0.6071676414474282,0.9244679493813878,3.2436249013941105,,3
0.6071674575783694,0.9244680449872156,3.2436285906727127,,3
-2.0,2.0,49.0,,4
-2.0,2.0,49.0,,4
-2.0,2.0,49.0,,4
-2.0,2.0,49.0,,4
2.0,2.0,41.0,,5
2.0,2.0,41.0,,5
2.0,2.0,41.0,,5
2.0,2.0,41.0,,5
-0.5904253186877652,1.3341969288695106,12.24342520991176,,6
0.0023464796440711,-0.1319629853696766,1.1694693737346238,,6
0.0023464606660027,-0.1319633000856591,1.1694702420194856,,6
-0.5904210810360053,1.3342043848494178,12.243657342302864,,6
-1.585134124006648,0.6937369652514731,39.76737167041853,,7
-1.5851326552419165,0.693737232219384,39.767184974047055,,7
-1.585142811712465,0.6937394470353002,39.76832825748218,,7
-1.585140159061607,0.6937370991111679,39.768094024649,,7
-0.6948691166162364,0.2342727009972622,3.49045370150647,,8
-0.986835033524128,2.0,14.477487468552011,,8
-0.9868283034881584,2.0,14.477733332599506,,8
-0.9867997273725436,2.0,14.47877730493508,,8
1.2174880711671874,1.450984584281347,0.0570933412346027,,9
1.2174841097809757,1.4509965427740894,0.0570781016703679,,9
1.217482596485135,1.4509922757945402,0.0570778075317271,,9
1.2174849264247556,1.4509972807750098,0.0570792389897173,,9
0.2287902261919403,-0.9397353171162198,10.43699742846227,,10
0.2287759366312239,-0.9397361513061449,10.436906288416283,,10
0.2287936168642496,-0.9397219009198712,10.436756785750234,,10
0.2287809019957921,-0.9397267594656156,10.436757360614822,,10
1.323200458230892,2.0,0.7251686594772343,,11
1.3232047344202411,2.0,0.7251150367808143,,11
1.323203839516268,2.0,0.7251262585265053,,11
1.323206371730866,2.0,0.7250945058200322,,11
1.000443119871143,0.8524436603838016,0.2203527729711125,,12
1.0004492206045976,0.8523660161056323,0.2206196143453615,,12
1.0004637477033624,0.8523359143764959,0.2207954337208772,,12
1.0005222052453429,0.852375090092671,0.2210267518126108,,12
-1.2354001721559906,1.4405043600212697,5.070474642761916,,13
-1.2353479820506972,1.4404589517512107,5.070098180184767,,13
-1.2353696332470996,1.4404132928579043,5.070364875557944,,13
-1.235404512047872,1.440437045649489,5.0706278769660615,,13
0.56964177011674,0.3572173874271143,0.1959178819251059,,14
0.5696112236310563,0.3570604164099094,0.195864361595671,,14
0.5695560219962953,0.3571335698694103,0.1960007718290858,,14
0.5695939943038276,0.3570809216555317,0.1959053781089887,,14
-0.4424603205556833,-2.0,50.29480056106144,,15
-0.4424666486593057,-2.0,50.29506473988725,,15
-0.4424367155126369,-2.0,50.293815160523465,,15
-0.4425360281077315,-2.0,50.29796139512209,,15
-0.8747334738193628,0.8351985108667741,3.5636814186528847,,16
-0.874880690684989,0.8353555887102363,3.5640927531560216,,16
-0.8748627800060337,0.8352011466963335,3.56385354944436,,16
-0.8749325949216177,0.8353439920524895,3.564144226318987,,16
1.438105067777549,1.7232299453830509,1.381608180601253,,17
1.4421284289646048,1.722379464174444,1.4725030895108744,,17
1.4408216982107438,1.723054918250445,1.439794315976109,,17
1.4398091307724348,1.7237520195945562,1.413525189378618,,17
-0.3322815289238527,-0.0219132541701787,1.950071193007311,,18
-0.2525465021403539,-1.2488403297047546,18.79858710219332,,18
-0.3012485458802727,-1.2062369374330522,18.515016741786344,,18
-0.4119963550556678,0.0135332880636407,2.237742188687173,,18
1.194044776511006,1.722179671266908,0.9164008010211246,,19
1.1809962926207231,1.7494189438057912,1.2906443432426795,,19
-0.5369097558849631,0.567715276648558,3.1429765659315207,,19
1.1615512752897286,1.790745324482748,1.9757094949815224,,19
-1.3564082661098644,1.865455334683808,5.559219636579068,,20
-1.459173184379296,1.946720800580898,6.380469634838705,,20
-1.3722795039536813,1.8514488862194909,5.637760308501668,,20
-1.4421231813987585,1.884825289127598,6.343802272205354,,20
0.2865760772241201,0.1529901994661542,0.5591912566234376,,21
0.7686120255100519,0.6366226267979971,0.0745701224209226,,21
0.338959857829642,0.0764896052626378,0.4517228799424981,,21
0.961304914286409,1.2353192509303432,0.970027100565024,,21
-1.7611748633004471,-1.971668603101416,265.01852052556444,,22
-1.7972448659222162,-1.9949634786266124,280.8363241788163,,22
0.0233351924254141,-0.56415813553257,4.142765164565931,,22
0.0355800002616217,-0.5176272428470372,3.6226072507795575,,22
-0.9338467347487408,-0.1542958215088572,14.27402552359348,,23
-0.0013206251314397,1.0245658623816412,11.499959320025429,,23
-0.0186096643872573,1.0553295676589038,12.167462185050674,,23
-0.0533653878043298,0.9520440649493808,10.11931290750681,,23
1.202578693850096,1.1022669601854331,1.2239066346976708,,24
0.7154437841267764,0.0344445650971341,2.3602253838975726,,24
0.6864047043066579,-0.0005502474202758,2.3233666219733418,,24
0.7182244620395042,-1.0572584946764167,24.8259868541466,,24
-1.0380789598772897,0.4819467768932992,7.701887903443072,,25
-0.98817944530074,0.4890581173919615,6.328839904668816,,25
-1.034266266083986,0.4676135051466197,7.763401504509963,,25
-1.045659160541777,0.5840590297799739,6.779035016307898,,25
0.1549173423313314,-1.976567068453774,40.73682596331541,,26
0.3436950786475448,0.5848292618355555,2.60885262950605,,26
0.2026864556663108,-1.9938213816019517,42.04401844485698,,26
0.2266102457350292,-1.981580118479904,41.92626996837329,,26
1.5429997364609274,1.999971447438536,1.7455196190419469,,27
-1.1816623911440072,1.078011976658023,5.77288900579242,,27
1.9298753641436512,1.2643209603338057,61.38548795990788,,27
1.522487321466245,1.9513054880317904,1.617404367472247,,27
0.5617577157131697,1.389000361806394,11.71454655058048,,28
0.5011891427164641,1.3211000788048564,11.695876124605604,,28
0.6264419164764519,1.453439185143414,11.396961697921352,,28
0.5795887315632595,1.42759744016872,12.09427433347051,,28
-0.8228900619397956,-0.8069190838254943,25.34748087482032,,29
-0.8293507337811983,-0.7179445239820832,23.1083372899002,,29
-0.8306049588383622,-0.9356450011701316,29.77522949746498,,29
-0.8078679289139643,-0.8284995503760944,25.20644384857502,,29
-0.971317846870578,1.3393198384486005,5.453157157362176,,30
-1.6472562446517744,1.361098067983404,25.29660791242328,,30
-0.965966909371584,1.3347204937316346,5.4780797962284815,,30
-1.5882289284354298,1.3698536572020816,19.984199351675045,,30
0.9794162100026228,0.5265117536257096,1.8731004930580035,,31
0.9740030810572337,0.5495657702573236,1.5936135034727346,,31
-0.3458949391134851,1.9442388433872664,35.10292183168232,,31
1.0220728887436723,0.5850551646227338,2.112604987327752,,31
-0.3756146190291876,0.2316843107449608,1.9743954994424109,,32
-0.2790967446188914,0.2363858866689776,1.8872821163082765,,32
-0.1941977706192466,0.2254520129869579,1.7785685334798862,,32
