l1_height,l1_heat,l1_width,l2_height,l2_heat,l2_width,l3_heat,l3_width,creep_rupture_time,iter
2.257819401933981,1214.8159406279533,3.2456045579391843,2.9038685175281262,1203.1915190348907,2.3971621178929023,1187.1503701409258,4.033676032261681,550.001,1
2.757460116359858,1059.4961846925917,2.117922803325735,2.2948069607916954,1989.0968097546229,4.15327569714748,1909.207428656683,4.146433212430456,230.001,1
2.275246727740145,1656.0883429728149,2.0371752581649334,2.980190566636129,1588.4474306184711,3.537539464531547,1364.3483522840384,4.60965958901905,530.001,1
2.1138372014431277,1477.4231745568115,2.368680385833823,2.366262533725547,1256.28189485615,4.499772385983778,2188.7485455929964,3.1965557687113977,170.001,1
2.3182154515702584,1876.984988941018,4.066339836980379,2.5269580040366337,1535.8342320503175,3.797435512436028,2140.4466436788143,3.087136922379686,150.001,2
2.616974014377819,1603.0178362940007,4.814864438434904,2.338601111025702,2014.6838135181056,3.726535579522988,1009.2172943671752,2.745703358509239,560.001,2
2.7497121770969937,2081.966291208797,2.302577607029071,2.4940491420426345,1379.9655830272666,4.910901877507541,1073.3157412531475,3.1868515615597177,330.001,2
3.099601479501848,1409.0467881674426,4.174767135506748,3.1919653919960607,2141.647446649185,2.1964106612210257,2021.228867200627,3.267358134672944,380.001,2
2.2153047403473503,1303.4370704264686,3.1789537049195777,2.5920246039225683,1681.0154578409963,2.8637668325276224,1205.716334143895,3.830250939909297,560.001,3
2.28150989338743,1102.516476980989,4.669363025798498,2.8595859045397423,2010.17270172744,4.035738774634092,1815.6776177816,3.921392590747422,440.001,3
2.9147737946602423,1800.585218975694,2.943329279982478,3.195705763076391,1600.4720391033993,4.466322981030273,1408.710390636175,3.9893807640382417,510.001,3
2.588721292772628,2175.2518247651724,3.171761482524904,2.0398426353911203,1834.8910756235944,4.738393497333002,1866.402989684705,3.4603053645345523,170.001,3
2.4824197177640346,1218.4641244101908,3.1374412563216705,2.7788752160548027,1393.636303358854,4.7436013514589614,1597.449559600528,3.596915163745753,370.001,4
2.9640217301309004,1507.7096718169632,3.893113206582252,2.2418668750748347,1756.2789468762471,3.477947530675396,2090.0452548963176,2.97640479131853,120.001,4
2.9362398863999872,1557.312835028677,2.383394782451221,2.440915538556232,2128.4993617503696,4.574699165933038,1232.0850140282987,4.695645890574106,510.001,4
2.3825943734429758,1405.2887031493224,3.549497972295516,2.2731257189980743,1409.9439908933048,3.0163345647014794,1402.5727548830464,3.175452604680959,420.001,4
2.5621573693618,1112.3235852808036,4.45071196933577,3.111722515982205,1839.3638928327,3.285881554619498,1868.456555890606,4.5321125472797785,480.001,5
2.140758861750173,1205.2902161616048,3.1696968948287427,2.7937910406331024,1215.5178093665925,2.096345607422628,1185.8791069462306,3.574802496003652,540.001,5
2.139632986025871,1214.1060284490964,4.269067785116059,2.691457116995364,1209.737860352982,3.3480060918474206,1204.2049920967927,3.3449869863326924,520.001,5
2.760830296392239,1411.262316517724,4.9864906968534415,2.680512045971711,2139.7295694596314,3.2681211349225068,2006.8919555799084,2.3851495513407963,110.001,5
2.318834322847092,1223.5439674517286,2.304939675630941,2.560030905024642,1205.2525352631565,2.987134888851393,1175.5252989982828,4.245931041098224,540.001,6
2.649178345768858,1167.097410995126,4.760308248104799,2.3658651375042368,1499.360240575666,2.91355053769605,1216.761182903138,4.269889179896947,580.001,6
2.492098864021061,1158.3134814232426,2.4430340736342817,2.7406423422450503,1327.2143159655138,2.411895887494089,1562.682866742541,3.938548238189703,470.001,6
2.9763902741499844,1005.8106349934392,3.7330434174502063,2.300371784040572,1802.9630995710888,3.4167163683347126,1194.7417383712643,4.644323674883611,580.001,6
2.4458936831595177,1831.9506473762997,2.909926304085426,2.176874862913798,1820.082463385416,3.041261055880065,1386.302293105023,4.09181827037289,460.001,7
2.790673550052212,1605.5120504673198,5.0,2.450828471853292,2026.5969555844013,3.50811268009696,1016.7126556147348,2.0,540.001,7
2.766821794878814,1413.454633779274,3.743915356811571,3.1929533070876843,1397.3154402389869,2.1007110285788366,1401.6924093520604,2.8725726865003667,480.001,7
2.5589111118336474,1182.798422605314,4.505783863578806,2.072864165925414,1198.7987500191966,3.7216282050885967,1197.011372675638,2.9270164280697606,450.001,7
2.423887143021108,2077.7406838773027,4.279285519945883,2.3462637487938705,2110.6807043150566,3.6049988543647,1449.874602271012,2.8110590849789165,320.001,8
2.560957719436433,1203.3081256988894,3.440603586940655,2.8188346594031355,1795.0058628814163,4.284182654496366,1013.2640001072614,3.262071277991544,580.001,8
2.200368590858358,1215.867139420875,2.6872037057856364,2.430795053579249,1211.574604027104,3.0645197961163446,1183.722581883766,3.632043963874788,520.001,8
2.542635267681225,1965.186843722372,4.245062758499788,2.567065089873656,2027.709547781608,3.0713370724874904,1852.0241894197943,4.155241477971275,300.001,8
