Rosenbrock_x_01,Rosenbrock_y_01,Rosenbrock_r_01,status,iter
-0.91186,0.5992199999999999,4.194695961923806,,1
0.8935000000000004,-0.2916999999999998,11.89326331785064,,1
-0.6646999999999998,0.6881400000000002,3.3779315125948823,,1
-0.8007399999999998,1.0139000000000005,4.631832632177372,,1
-0.7195799999999999,-0.1750599999999997,7.757441102463851,,2
-0.96122,-0.29766,18.76954448994,,2
0.47398,0.5017800000000001,1.0446683877746326,,2
-0.7495799999999999,-0.2664599999999999,9.922338987748548,,2
1.09586,0.6711800000000006,2.8153187530135595,,3
1.17898,1.3586600000000004,0.0418519359421266,,3
0.7770600000000005,0.7438600000000002,0.2458079757754554,,3
1.2890200000000005,1.3693400000000002,0.9375312539793992,,3
0.0723400000000005,0.8828200000000002,8.562141174378514,,4
0.4368600000000002,1.0174200000000004,7.149361530200145,,4
0.4486600000000003,-0.0100599999999997,0.7506885189370893,,4
1.3543800000000004,0.9151800000000004,8.574231546530871,,4
0.4831000000000003,0.1078200000000002,0.4248528341467208,,5
0.7534200000000002,0.8251400000000002,0.7238554599687772,,5
0.07918,0.0571400000000004,0.873787578183024,,5
0.1235400000000002,0.1064199999999999,0.8512797013123166,,5
-0.2324199999999998,0.2744600000000003,2.0048011525525853,,6
0.4886600000000003,0.1887400000000001,0.2865172148153233,,6
-0.1764999999999998,0.2589399999999999,1.9030248405006245,,6
1.2832600000000003,0.9074600000000004,5.545825349035916,,6
1.0857400000000004,1.9295800000000003,5.643586738404157,,7
-0.3274599999999998,0.4699,3.0774449663245877,,7
1.00094,1.8572200000000003,7.316050924039334,,7
0.4963800000000002,0.2656600000000004,0.2573452370606128,,7
1.3871800000000003,-0.3689799999999998,52.73978841025318,,8
1.01314,-0.6376999999999997,27.694213404137525,,8
1.36254,-0.35222,48.916549368205175,,8
1.3637800000000002,-0.5020599999999997,55.92069207587434,,8
0.2376599999999999,0.3056200000000002,1.2018583327921046,,9
0.2350200000000004,0.27562,1.0708925255105135,,9
0.1921800000000004,0.3337000000000003,1.5332787707444164,,9
0.2254200000000001,0.3201400000000003,1.3253381689781842,,9
0.3167800000000005,0.4436600000000004,1.6454100928537825,,10
0.3106600000000004,0.4386600000000005,1.645858354190529,,10
0.3226599999999999,0.4379400000000002,1.573217665811792,,10
0.3341799999999999,0.42218,1.4074419209349505,,10
1.2002200000000005,1.4383800000000004,0.0401341895192875,,11
0.9706200000000004,1.4527400000000004,2.6083627588610825,,11
1.3048600000000006,1.7461800000000005,0.1118798547016063,,11
0.8837800000000002,1.32662,2.989786881952372,,11
-0.4542199999999998,1.5611800000000002,20.471325585199224,,12
-0.6066199999999999,1.6999000000000004,20.321128259515262,,12
-0.6273,1.06834,7.202124148207842,,12
